artist,song,duration_s,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,country,latin,Folk/Acoustic,blues,classical,pop,easy listening,World/Traditional,hip hop,Dance/Electronic,metal,R&B,jazz,rock
Fetty Wap,679 (feat. Remy Boyz),196.693,1,2015,0.74,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
The Weeknd,Can't Feel My Face,213.52,0,2015,0.79,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
SAYGRACE,You Don't Own Me (feat. G-Eazy),199.314,0,2015,0.55,0.336,0.664,7,-5.68,1,0.102,0.166,1.31e-06,0.0575,0.294,186.394,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
X Ambassadors,Renegades,195.2,0,2015,0.75,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,"hip hop, rock, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,1
R. City,Locked Away (feat. Adam Levine),227.48,0,2015,0.77,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kygo,Stole the Show,223.186,0,2016,0.74,0.64,0.635,8,-7.565,0,0.226,0.271,0.0,0.319,0.475,100.034,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tame Impala,The Less I Know The Better,216.32,1,2015,0.83,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,metal,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fetty Wap,My Way (feat. Monty),213.053,1,2015,0.55,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hozier,Take Me To Church,241.688,0,2014,0.81,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,"Folk/Acoustic, pop",0,0,1,0,0,1,0,0,0,0,0,0,0,0
Sam Smith,"Writing's On The Wall - From ""Spectre"" Soundtrack",278.987,0,2015,0.66,0.261,0.302,5,-8.19,0,0.0339,0.769,2.57e-06,0.0863,0.0883,81.418,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
David Guetta,Bang My Head (feat. Sia & Fetty Wap),193.333,0,2015,0.47,0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),223.973,1,2015,0.68,0.589,0.658,11,-5.288,0,0.203,0.0242,0.0,0.118,0.251,77.521,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Big Sean,I Don't Fuck With You,284.386,1,2015,0.75,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Kygo,Firestone,271.64,0,2016,0.76,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17e-05,0.0952,0.411,113.927,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Petit Biscuit,Sunset Lover,237.792,0,2015,0.71,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838,Dance/Electronic,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Shawn Mendes,Stitches,206.88,0,2015,0.78,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",224.258,0,2015,0.67,0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Jack Ü,Where Are Ü Now (with Justin Bieber),250.285,0,2015,0.74,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bryson Tiller,Don't,198.293,1,2015,0.78,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",176.674,1,2015,0.01,0.676,0.615,6,-7.534,0,0.0496,0.0384,0.0,0.341,0.883,163.993,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Joel Adams,Please Don't Go,210.58,0,2015,0.71,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,R&B,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jonas Blue,Fast Car,212.424,0,2015,0.67,0.644,0.57,9,-6.994,1,0.052,0.484,0.0,0.299,0.527,113.945,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Sigala,Easy Love,229.813,0,2018,0.66,0.68,0.942,9,-4.208,1,0.0631,0.175,0.0013,0.117,0.647,123.976,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Justin Bieber,Sorry,200.786,0,2015,0.8,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ariana Grande,One Last Time,197.266,0,2014,0.79,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Little Mix,Black Magic,211.773,0,2015,0.01,0.777,0.896,4,-4.467,1,0.0619,0.0352,0.0,0.317,0.843,111.987,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
One Direction,Perfect,230.333,0,2015,0.77,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Years & Years,Shine,255.506,0,2015,0.55,0.667,0.716,1,-5.21,0,0.0349,0.189,0.0,0.104,0.493,108.002,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Meghan Trainor,Lips Are Movin,182.666,0,2015,0.7,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nicky Jam,El Perdón - Forgiveness,206.666,0,2017,0.51,0.736,0.719,8,-3.839,1,0.0357,0.256,0.0,0.0909,0.656,90.013,latin,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Drake,One Dance,173.986,0,2016,0.84,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
The Chainsmokers,Closer,244.96,0,2016,0.83,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Adele,Hello,295.502,0,2015,0.01,0.471,0.431,5,-6.129,0,0.0342,0.329,0.0,0.0854,0.289,157.98,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Desiigner,Panda,246.761,1,2016,0.7,0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Burak Yeter,Tuesday (feat. Danelle Sandoval),241.874,0,2016,0.72,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,Dance/Electronic,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sia,Cheap Thrills (feat. Sean Paul),224.813,0,2016,0.67,0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OneRepublic,Wherever I Go,169.773,0,2016,0.7,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rihanna,Work,219.32,1,2016,0.75,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Coldplay,Hymn for the Weekend,258.266,0,2015,0.82,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,"rock, pop",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236.001,0,2016,0.76,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WILLOW,Wait a Minute!,196.52,0,2015,0.86,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,"pop, R&B, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,1,0,0
Desiigner,Tiimmy Turner,239.853,1,2016,0.67,0.603,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
G-Eazy,"Me, Myself & I",251.466,1,2015,0.77,0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),207.272,0,2016,0.68,0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",243.49,1,2016,0.75,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Twenty One Pilots,Heathens,195.92,0,2016,0.8,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Future,Low Life (feat. The Weeknd),313.546,1,2016,0.74,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Galantis,No Money,189.126,0,2016,0.67,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Chainsmokers,Don't Let Me Down,208.373,0,2016,0.79,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Tinie Tempah,Girls Like (feat. Zara Larsson),196.0,1,2016,0.62,0.916,0.804,0,-3.406,1,0.049,0.37,1.18e-05,0.0812,0.538,120.028,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Alok,Hear Me Now,192.846,0,2016,0.51,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Jon Bellion,All Time Low,217.603,1,2016,0.7,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Meghan Trainor,NO,213.506,0,2017,0.69,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dua Lipa,Hotter Than Hell,187.957,0,2017,0.65,0.532,0.868,3,-4.23,0,0.0908,0.011,0.0,0.0584,0.529,110.127,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Martin Garrix,In the Name of Love,195.706,0,2016,0.76,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Alan Walker,Faded,212.106,0,2018,0.78,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,Dance/Electronic,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DJ Snake,Let Me Love You,205.946,0,2016,0.81,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Calvin Harris,This Is What You Came For (feat. Rihanna),222.16,0,2016,0.79,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,197.933,1,2016,0.77,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Kevin Gates,2 Phones,240.0,1,2016,0.69,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Rihanna,Needed Me,191.6,1,2016,0.8,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Marshmello,Alone,273.802,0,2016,0.71,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Shawn Mendes,I Know What You Did Last Summer,223.853,0,2015,0.73,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Calvin Harris,My Way,219.159,0,2016,0.74,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Fitz and The Tantrums,HandClap,193.253,0,2016,0.64,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,"pop, rock",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Twenty One Pilots,Ride,214.506,0,2015,0.8,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anne-Marie,Alarm,205.593,1,2016,0.57,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217.706,0,2016,0.79,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),199.693,0,2016,0.68,0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,"pop, latin",0,1,0,0,0,1,0,0,0,0,0,0,0,0
MNEK,Never Forget You,213.427,0,2015,0.45,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,Dance/Electronic,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mike Perry,The Ocean (feat. Shy Martin),183.414,0,2016,0.7,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ariana Grande,Into You,244.453,0,2016,0.03,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Shawn Mendes,Treat You Better,187.973,0,2017,0.82,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tory Lanez,Say It,237.786,1,2016,0.73,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Coldplay,Adventure of a Lifetime,263.786,0,2015,0.76,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,"rock, pop",0,0,0,0,0,1,0,0,0,0,0,0,0,1
DNCE,Cake By The Ocean,219.146,1,2016,0.79,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99 Souls,The Girl Is Mine,216.613,0,2016,0.55,0.683,0.943,9,-3.6,1,0.0397,0.00423,0.0972,0.0356,0.706,118.991,Dance/Electronic,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Illy,Papercuts (feat. Vera Blue),255.889,0,2016,0.51,0.369,0.618,6,-6.304,0,0.249,0.161,0.0,0.257,0.467,191.863,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Kiiara,Gold,225.882,0,2015,0.55,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,"rock, pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,1
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),214.48,0,2016,0.75,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Drake,Pop Style,212.946,1,2016,0.63,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
ZAYN,PILLOWTALK,203.686,1,2016,0.59,0.588,0.702,11,-4.271,1,0.0496,0.104,0.0,0.089,0.429,124.909,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Alessia Cara,Here,199.453,0,2016,0.66,0.376,0.822,0,-3.974,1,0.104,0.0783,0.0,0.0841,0.327,120.493,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Sigala,Sweet Lovin' - Radio Edit,202.149,0,2015,0.46,0.683,0.91,10,-1.231,1,0.0515,0.0553,4.78e-06,0.336,0.674,124.977,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Drake,Jumpman,205.879,1,2015,0.72,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Charlie Puth,Dangerously,199.133,0,2016,0.62,0.696,0.517,2,-8.379,0,0.0366,0.364,0.0,0.197,0.23,112.291,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nick Jonas,Close,234.213,0,2016,0.69,0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Chainsmokers,Roses,226.738,0,2015,0.73,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215.413,0,2016,0.68,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Steve Aoki,Just Hold On,198.774,0,2016,0.63,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,"hip hop, pop, Dance/Electronic",0,0,0,0,0,1,0,0,1,1,0,0,0,0
Clean Bandit,Tears (feat. Louisa Johnson),225.914,0,2016,0.6,0.605,0.77,5,-3.645,0,0.0446,0.0431,0.0,0.159,0.298,130.037,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bastille,Good Grief,206.493,0,2016,0.65,0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041,"pop, rock",0,0,0,0,0,1,0,0,0,0,0,0,0,1
Sia,The Greatest (feat. Kendrick Lamar),210.226,0,2016,0.68,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PARTYNEXTDOOR,Not Nice,202.661,0,2016,0.62,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",251.033,1,2016,0.77,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Hilltop Hoods,1955,239.28,0,2016,0.63,0.766,0.5,11,-7.558,1,0.0695,0.719,5.91e-06,0.304,0.71,84.044,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),210.573,0,2016,0.62,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Daya,"Sit Still, Look Pretty",202.221,0,2016,0.01,0.657,0.739,2,-4.081,1,0.274,0.141,0.0,0.178,0.543,181.994,"rock, pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,1
Kent Jones,Don't Mind,198.236,1,2016,0.63,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,hip hop,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Flume,Say It,262.521,1,2016,0.53,0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,Dance/Electronic,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bryson Tiller,Exchange,194.613,1,2015,0.76,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
MØ,Final Song,235.826,0,2016,0.66,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Beyoncé,Sorry,232.56,1,2016,0.67,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,"pop, R&B",0,0,0,0,0,1,0,0,0,0,0,1,0,0
Little Mix,Shout Out to My Ex,246.24,0,2017,0.01,0.773,0.747,5,-4.061,1,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Frank Ocean,Pink + White,184.516,0,2016,0.79,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Drake,Too Good,263.373,1,2016,0.74,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,"hip hop, pop, R&B",0,0,0,0,0,1,0,0,1,0,0,1,0,0
Ed Sheeran,Shape of You,233.712,0,2017,0.84,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sean Paul,No Lie,221.176,0,2018,0.84,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Sam Smith,Too Good At Goodbyes,201.0,0,2017,0.79,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),251.088,0,2016,0.75,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Camila Cabello,Havana (feat. Young Thug),216.896,0,2017,0.01,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Imagine Dragons,Thunder,187.146,0,2017,0.01,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214.265,0,2018,0.68,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Chainsmokers,Something Just Like This,247.16,0,2017,0.83,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Ed Sheeran,Perfect,263.4,0,2017,0.85,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,pop,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MGMT,Little Dark Age,299.96,0,2018,0.81,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,rock,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Travis Scott,goosebumps,243.836,1,2016,0.83,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,"hip hop, Dance/Electronic",0,0,0,0,0,0,0,0,1,1,0,0,0,0
Billie Eilish,Bored,180.933,0,2017,0.84,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,"pop, Dance/Electronic",0,0,0,0,0,1,0,0,0,1,0,0,0,0
Future,Mask Off,204.6,1,2017,0.79,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Rae Sremmurd,Swang,208.12,1,2016,0.75,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
Lil Peep,Save That Shit,231.546,1,2017,0.77,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,105.997,hip hop,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A$AP Ferg,Plain Jane,173.6,1,2017,0.74,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
French Montana,Unforgettable,233.901,1,2017,0.82,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"hip hop, pop",0,0,0,0,0,1,0,0,1,0,0,0,0,0
21 Savage,Bank Account,220.306,1,2017,0.74,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,hip hop,0,0,0,0,0,0,0,0,1,0,0,0,0,0
